Name,Docs,Tag,Crit,Status,Error,ElapsedTime,Failure
Build 1 . 0 . 0 . 306 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,472.9,1
Build 1 . 0 . 0 . 306 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since Open Projects window was not found,64.1,1
Build 1 . 0 . 0 . 306 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,325.8,1
Build 1 . 0 . 0 . 306 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,234.9,1
Build 1 . 0 . 0 . 306 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '0' to be added,309.5,1
Build 1 . 0 . 0 . 306 . ECB-611 Delete CBus Device from a Network . C3538: Delete C-Bus Device from a Network as admin,Delete C-Bus Device from a Network as admin Aim: To validate deleting C-Bus Device from a Network as admin Author: Aniruddha Sankoli,C3538,yes,FAIL,Device 'C-Bus DALI-2 Gateway #3' not found in device list,1256.6,0
Build 1 . 0 . 0 . 306 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,366.8,1
Build 1 . 0 . 0 . 306 . ECB-661 ECB-458 View DALI Lines for a DALI Gateway . C2971: View DALI Lines for a DALI Gateway as admin,View DALI Lines for a DALI Gateway as admin Aim: To validate viewing DALI Lines for a DALI Gateway as admin Author: Aniruddha Sankoli,C2971,yes,FAIL,"Error raised since the number of DALI lines displayed(created) '0', do not match expect number for the created DALI Gateway lines'6'",669.7,1
Build 1 . 0 . 0 . 306 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,36.5,0
Build 1 . 0 . 0 . 306 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since number of created devices does not match expected value,1498.1,1
Build 1 . 0 . 0 . 306 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,Error raised since 'Add Network' window did not appear,404.5,1
Build 1 . 0 . 0 . 306 . ECB-984 Tool Window Catalogue Library Suite . C5097: Tool Window- Library,Tool Window - Catalogue Library Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5097,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_YesButton', ControlType: ButtonControl}",52.5,0
Build 1 . 0 . 0 . 306 . ECB-985 Tool Window Properties Suite . C5100: Tool Window- Properties Toolbar,Tool Window - Pproperties Toolbar Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5100,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_YesButton', ControlType: ButtonControl}",52.3,0
Build 1 . 0 . 0 . 306 . ECB-995 Tool Window Project Explorer Suite . C5096: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5096,yes,FAIL,Execution terminated by signal,19.5,0
Build 1 . 0 . 0 . 306 . ECBH-320 Verify Export Project Suite . C6979: User should be able to view all the available projects with their network,Name:User should be able to view all the available projects with their network Aim: User should be able to view all the available projects and their network Author: Shrikanth Navadgi,C6979,yes,FAIL,Test execution stopped due to a fatal error.,0.0,0
Build 1 . 0 . 0 . 306 . ECBH-320 Verify Export Project Suite . C6982: User should be able to view the exported project file at its designated location,Name:User should be able to view the exported project file at its designated location Aim: User should be able to view the exported project file at its designated location Author: Shrikanth Navadgi,C6982,yes,FAIL,Test execution stopped due to a fatal error.,0.0,0
Build 1 . 0 . 0 . 306 . ECBH-688 Verify Export Window Functions Suite . C9266: User should be able to search the project in export window,Name:User should be able to search project in export window Aim: User should be able to search project in export window Author: Shrikanth Navadgi,C9266,yes,FAIL,Test execution stopped due to a fatal error.,0.0,0
Build 1 . 0 . 0 . 306 . ECBH-688 Verify Export Window Functions Suite . C9268: User should be able to clear the project in export window,Name:User should be able to clear the selected project in export window Aim: User should be able to clear the selected project in export window Author: Shrikanth Navadgi,C9268,yes,FAIL,Test execution stopped due to a fatal error.,0.0,0
Build 1 . 0 . 0 . 306 . ECBH-688 Verify Export Window Functions Suite . C9270: User should be able to view warning message not select the project to export toolkit,Name:User should be able to view warning message not select the project to export toolkit Aim: User should be able to view warning message not select the project to export toolkit Author: Shrikanth Navadgi,C9270,yes,FAIL,Test execution stopped due to a fatal error.,0.0,0
Build 1 . 0 . 0 . 306 . ECBH-688 Verify Export Window Functions Suite . C9271: User should be able to validate the existence of the export file into the chosen directory,Name:User should be able to validate the existence of the export file into the chosen directory Aim: User should be able to view the toolkit exported project file at its designated location Author: Shrikanth Navadgi,C9271,yes,FAIL,Test execution stopped due to a fatal error.,0.0,0
Build 1 . 0 . 0 . 309 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",841.5,0
Build 1 . 0 . 0 . 309 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,Error raised since expected project 'Alfa' not present in created projects list,40.8,1
Build 1 . 0 . 0 . 309 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",158.1,1
Build 1 . 0 . 0 . 309 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,IndexError: string index out of range,1707.6,0
Build 1 . 0 . 0 . 309 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Device 'DALI ECG (Generic) #3' not found in DALI device list,1165.8,0
Build 1 . 0 . 0 . 309 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,247.5,1
Build 1 . 0 . 0 . 309 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since Description property not found in propety toolbox,302.2,1
Build 1 . 0 . 0 . 309 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,375.6,1
Build 1 . 0 . 0 . 309 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,269.6,1
Build 1 . 0 . 0 . 309 . ECB-611 Delete CBus Device from a Network . C3538: Delete C-Bus Device from a Network as admin,Delete C-Bus Device from a Network as admin Aim: To validate deleting C-Bus Device from a Network as admin Author: Aniruddha Sankoli,C3538,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'NoButton', ControlType: ButtonControl}",1429.9,0
Build 1 . 0 . 0 . 309 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,416.9,1
Build 1 . 0 . 0 . 309 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'Schneider Electric', ControlType: TreeItemControl}",130.4,0
Build 1 . 0 . 0 . 309 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1789.7,1
Build 1 . 0 . 0 . 309 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,Error raised since first network name does not match network search,554.7,1
